m1,m2,m3,m4,m5,m6,m7,m8,m9,m10
0.2,-0.04,-0.42,0.24,-0.16,-0.22,0.18,0.34,-0.22,-0.04
0.44,-0.06,-0.58,0.02,-0.28,-0.34,0.14,0.2,-0.12,0.18
0.24,0.06,-0.58,-0.02,-0.08,-0.42,0.06,0.28,0.16,0.12
0.4,0.1,-0.6,-0.12,0.12,-0.22,0.14,0.44,-0.2,0.12
0.3,0.12,-0.34,0.1,0.0,0.0,0.28,0.54,-0.32,-0.3
0.44,0.12,-0.24,0.1,0.12,-0.04,0.22,0.46,-0.16,-0.26
0.3,-0.08,-0.14,0.28,0.28,-0.06,0.08,0.38,-0.04,-0.26
0.34,-0.16,-0.06,0.48,-0.14,-0.3,0.06,0.48,-0.06,-0.3
0.16,-0.16,-0.04,0.52,-0.08,-0.2,-0.02,0.24,0.1,-0.34
0.04,-0.22,-0.1,0.48,-0.02,-0.38,-0.08,0.34,0.14,-0.18
0.0,-0.22,-0.12,0.34,0.08,-0.42,0.14,0.44,0.14,-0.22
0.12,-0.22,-0.18,0.28,0.16,-0.34,-0.06,0.26,0.1,-0.44
0.1,-0.18,-0.2,0.4,0.12,-0.36,-0.14,0.1,-0.1,-0.3
0.08,-0.32,-0.38,0.56,0.2,-0.44,0.14,0.2,-0.22,-0.3
0.36,-0.34,-0.34,0.62,0.1,-0.3,0.18,0.22,-0.18,0.0
0.24,0.1,-0.22,0.68,-0.08,-0.1,0.28,0.32,-0.2,-0.06
0.2,0.06,-0.24,0.5,-0.16,-0.3,0.12,0.18,-0.32,-0.12
0.42,0.06,-0.14,0.14,-0.3,-0.22,0.2,0.04,-0.42,0.0
0.34,-0.12,-0.16,0.36,-0.24,-0.04,-0.1,0.0,-0.26,-0.08
0.2,-0.24,-0.2,0.24,-0.06,-0.26,0.16,-0.08,-0.1,-0.12
0.46,-0.48,-0.02,0.18,-0.14,-0.34,0.22,0.02,-0.14,0.16
0.56,-0.54,0.06,0.14,-0.04,-0.42,0.08,-0.06,-0.28,0.1
0.6,-0.46,0.0,0.1,-0.24,-0.46,0.04,-0.26,-0.24,0.22
0.6,-0.34,0.08,-0.08,-0.18,-0.6,-0.08,0.0,-0.22,0.06
0.62,-0.5,0.1,-0.14,-0.3,-0.26,-0.16,-0.02,-0.04,0.12
0.62,-0.6,-0.04,-0.42,-0.16,-0.32,-0.24,0.0,-0.04,0.24
0.6,-0.58,-0.1,-0.26,-0.02,-0.34,-0.22,-0.2,0.0,0.4
0.6,-0.6,0.08,-0.34,0.04,-0.24,-0.3,-0.1,-0.02,0.3
0.4,-0.52,0.04,-0.4,0.1,0.1,-0.4,0.0,0.2,0.18
0.22,-0.54,-0.08,-0.4,-0.1,0.06,-0.04,0.14,0.08,0.1
0.22,-0.48,0.2,-0.4,-0.08,0.02,-0.12,0.1,0.14,0.08
0.38,-0.34,0.24,-0.46,-0.06,0.12,-0.22,0.06,0.2,-0.2
0.28,-0.28,0.3,-0.02,-0.28,0.18,-0.2,-0.1,-0.02,-0.08
0.36,-0.18,0.28,-0.14,-0.52,0.24,-0.16,0.0,-0.04,-0.28
0.3,-0.1,0.32,-0.18,-0.36,0.1,-0.12,-0.14,0.12,-0.32
0.42,-0.04,0.58,-0.28,-0.52,0.02,-0.16,-0.2,0.26,-0.2
0.28,0.02,0.4,-0.24,-0.4,0.04,-0.16,-0.2,0.16,-0.16
0.24,0.16,0.36,-0.16,-0.36,0.04,-0.1,-0.2,0.36,-0.38
0.12,-0.08,0.38,-0.16,-0.24,0.1,0.06,-0.52,0.2,-0.32
0.04,0.08,0.18,-0.04,-0.22,0.08,0.18,-0.52,0.18,-0.24
-0.02,-0.06,0.08,-0.08,0.04,0.26,0.08,-0.38,-0.04,-0.2
0.02,-0.02,0.12,-0.16,-0.14,0.24,-0.02,-0.02,-0.22,-0.42
-0.04,-0.3,0.06,-0.26,-0.14,0.38,-0.22,-0.22,-0.16,-0.42
0.14,-0.2,0.12,-0.06,-0.08,0.46,-0.2,-0.26,-0.2,-0.14
0.0,-0.34,0.18,0.0,-0.08,0.42,-0.3,-0.32,-0.14,-0.08
-0.12,-0.22,0.24,0.02,-0.02,0.44,-0.18,-0.24,-0.2,-0.3
-0.04,-0.18,0.28,0.1,0.0,0.04,-0.28,-0.3,-0.12,-0.32
-0.14,-0.1,0.16,0.14,-0.16,0.14,-0.44,-0.26,-0.2,-0.28
-0.2,-0.04,0.16,0.16,-0.32,0.0,-0.4,-0.14,-0.28,-0.26
-0.26,-0.36,0.32,0.22,-0.44,0.12,-0.36,-0.24,-0.52,-0.04
-0.3,-0.38,0.12,0.0,-0.38,0.0,-0.14,0.14,-0.6,0.04
-0.5,-0.38,0.06,0.0,-0.42,-0.02,0.2,0.28,-0.56,0.14
-0.48,-0.6,-0.22,0.04,-0.28,-0.18,0.14,0.34,-0.54,0.04
-0.34,-0.36,-0.28,-0.2,-0.24,-0.34,0.18,0.24,-0.5,0.26
-0.32,-0.36,-0.32,-0.04,-0.34,-0.4,-0.1,0.46,-0.24,0.32
-0.12,-0.08,-0.16,0.2,-0.46,-0.2,0.26,0.26,-0.38,0.3
-0.14,0.14,-0.08,0.3,-0.1,-0.26,0.18,0.32,-0.42,0.3
-0.02,0.28,-0.22,0.32,-0.2,-0.16,-0.2,0.28,-0.4,0.34
0.06,0.32,-0.42,0.5,-0.4,0.06,-0.54,0.38,-0.12,0.26
0.14,0.14,-0.34,0.52,-0.16,-0.12,-0.46,0.24,-0.14,0.26
0.16,0.22,-0.26,0.3,-0.04,-0.04,-0.48,0.42,-0.12,0.28
-0.02,0.14,-0.38,0.58,-0.08,-0.22,-0.34,0.18,-0.06,0.4
-0.1,0.16,-0.3,0.24,0.16,-0.24,-0.46,0.24,-0.04,0.22
-0.08,0.2,-0.58,0.02,0.18,-0.24,-0.42,0.18,-0.06,0.3
-0.08,0.2,-0.46,-0.02,0.08,0.0,-0.38,0.34,0.02,0.34
-0.08,0.2,-0.26,0.02,0.22,0.1,-0.42,0.1,0.12,0.18
-0.1,0.04,-0.34,-0.2,0.14,0.06,-0.4,0.2,0.06,0.18
0.22,-0.26,-0.4,-0.16,0.0,0.14,-0.24,0.24,0.02,0.16
0.1,-0.22,-0.4,0.06,0.16,0.16,-0.38,-0.12,-0.02,0.14
0.24,-0.28,-0.32,0.24,0.22,-0.08,-0.2,0.1,-0.18,-0.02
0.2,-0.12,-0.34,0.26,0.3,-0.2,-0.22,0.08,-0.06,-0.12
0.2,-0.28,-0.4,0.4,0.38,0.04,-0.2,0.2,-0.2,0.06
0.32,-0.24,-0.44,0.5,0.24,0.24,-0.32,0.16,-0.16,0.48
0.52,-0.32,-0.44,0.44,0.2,0.2,-0.24,0.28,-0.08,0.32
0.46,-0.46,-0.34,0.26,0.06,0.22,-0.1,0.34,-0.1,-0.06
0.38,-0.4,-0.36,0.16,-0.12,0.12,-0.32,0.02,-0.3,-0.16
0.48,-0.2,-0.12,0.0,-0.12,0.04,-0.14,-0.14,-0.12,-0.14
0.4,-0.22,-0.08,0.26,-0.24,0.24,-0.04,0.04,-0.1,-0.24
0.32,-0.36,-0.06,0.38,0.06,0.1,-0.08,-0.04,0.04,-0.14
0.42,-0.4,-0.14,0.26,0.04,0.0,0.04,0.12,0.06,0.02
0.26,-0.38,-0.04,0.06,-0.02,0.02,0.18,0.48,0.14,0.02
0.1,-0.34,0.04,-0.18,-0.02,0.16,0.26,0.48,0.22,-0.04
0.18,-0.4,0.04,-0.16,-0.26,0.16,0.08,0.54,0.16,-0.12
-0.08,-0.36,-0.02,-0.02,-0.06,0.06,0.18,0.46,0.3,-0.18
0.12,-0.46,-0.14,0.06,-0.16,0.08,0.28,0.32,-0.04,-0.18
0.28,-0.64,0.04,0.18,-0.32,-0.14,0.04,0.0,-0.1,-0.02
0.3,-0.46,0.44,-0.04,-0.26,0.06,0.3,0.12,0.04,-0.28
0.26,-0.44,0.4,-0.1,-0.24,-0.12,0.1,0.06,-0.16,-0.38
0.4,-0.46,0.24,-0.12,-0.1,-0.32,-0.06,-0.12,-0.22,-0.44
0.42,-0.36,0.28,-0.34,-0.06,-0.3,0.08,0.2,-0.08,-0.28
0.54,-0.36,0.38,-0.46,-0.3,-0.1,0.26,0.38,-0.08,-0.22
0.56,-0.18,0.06,-0.44,-0.18,-0.16,0.0,0.44,0.12,-0.4
0.28,-0.48,-0.26,-0.52,-0.54,-0.12,0.08,0.34,-0.12,-0.42
0.0,-0.36,-0.16,-0.48,-0.42,-0.18,0.02,0.4,0.22,-0.24
0.14,-0.2,-0.02,-0.34,-0.36,-0.3,-0.08,0.3,0.26,-0.2
0.08,-0.02,0.0,-0.32,-0.22,-0.28,-0.02,0.46,0.22,-0.04
-0.24,-0.24,0.16,-0.34,-0.18,-0.24,0.0,0.3,0.14,-0.24
-0.12,-0.24,-0.06,-0.2,-0.2,-0.06,-0.18,0.48,0.0,-0.36
0.14,-0.22,0.0,-0.3,-0.1,-0.1,-0.08,0.7,0.22,-0.4
0.02,-0.3,0.14,-0.46,-0.14,-0.18,-0.08,0.52,0.12,-0.4
0.08,-0.48,0.32,-0.16,-0.16,-0.2,-0.26,0.56,0.1,-0.4
0.22,-0.22,0.2,-0.24,-0.18,-0.4,-0.22,0.22,0.12,-0.46
0.26,-0.26,0.46,-0.22,-0.34,-0.4,-0.12,-0.24,-0.02,-0.56
0.2,-0.32,0.2,-0.22,-0.22,-0.2,0.0,-0.06,-0.12,-0.32
0.14,-0.38,0.04,-0.36,-0.12,0.02,0.12,-0.18,-0.06,-0.28
0.34,-0.2,0.14,-0.44,0.02,-0.02,0.46,-0.2,-0.44,-0.16
0.12,-0.06,0.32,-0.26,-0.3,0.06,0.4,-0.1,-0.52,-0.12
0.12,0.18,0.0,-0.22,-0.38,0.3,0.3,-0.02,-0.56,0.18
0.22,0.16,-0.14,-0.1,-0.48,0.08,0.28,0.18,-0.56,0.0
0.18,-0.02,-0.2,-0.1,0.0,0.1,0.44,0.36,-0.58,0.02
0.06,-0.06,-0.2,-0.08,0.2,0.08,0.32,0.18,-0.46,-0.04
-0.22,0.06,-0.16,0.28,0.28,0.28,0.24,0.02,-0.2,-0.14
-0.26,-0.08,-0.12,0.16,0.1,0.22,0.22,0.1,-0.28,-0.1
0.0,0.24,-0.04,0.14,-0.12,0.22,0.24,-0.02,-0.18,0.12
-0.1,0.14,0.06,0.04,0.08,0.14,0.26,-0.12,-0.16,0.02
-0.08,-0.14,0.32,0.26,0.08,0.36,0.08,-0.02,-0.36,0.06
-0.16,-0.3,0.28,0.24,-0.02,0.34,0.16,-0.26,-0.5,0.04
-0.26,-0.22,0.24,0.12,0.04,0.58,0.2,-0.36,-0.22,0.14
-0.38,-0.1,0.08,0.42,0.14,0.3,0.14,-0.24,-0.32,-0.02
-0.38,-0.16,0.28,-0.06,0.3,0.26,0.34,-0.46,-0.28,0.06
-0.34,-0.24,0.26,-0.26,0.22,0.04,0.36,-0.56,-0.36,0.04
-0.08,-0.1,0.26,-0.12,0.12,-0.04,0.02,-0.44,-0.52,0.18
0.14,-0.22,0.18,-0.18,-0.1,-0.08,-0.18,-0.5,-0.56,0.16
0.04,-0.18,0.1,0.0,-0.22,-0.04,-0.12,-0.56,-0.38,0.26
0.0,0.06,-0.08,-0.08,-0.14,-0.04,-0.02,-0.5,-0.26,0.14
0.06,0.02,0.08,-0.08,-0.16,0.08,0.02,-0.44,-0.16,0.02
0.02,-0.02,0.04,0.02,-0.32,0.16,-0.28,-0.28,-0.2,-0.08
0.1,0.3,0.2,0.1,-0.36,0.22,-0.26,0.1,-0.32,-0.3
0.06,0.16,0.34,0.2,-0.34,0.1,-0.04,0.1,-0.18,-0.2
-0.16,0.08,0.36,0.02,-0.16,0.16,0.0,0.16,0.0,-0.28
-0.16,-0.22,0.3,-0.04,-0.16,0.06,-0.06,0.0,-0.12,-0.34
0.02,-0.22,0.46,0.02,-0.22,-0.1,0.0,0.0,0.14,-0.32
0.16,-0.36,0.48,0.04,-0.34,-0.16,-0.08,0.02,0.14,-0.3
0.0,-0.16,0.4,0.08,-0.28,-0.3,0.08,0.14,0.08,-0.22
0.18,-0.22,0.28,0.12,-0.22,-0.32,-0.1,0.28,0.04,-0.04
0.12,-0.24,0.14,0.34,-0.42,-0.24,-0.14,0.06,0.08,-0.18
-0.22,0.0,0.1,0.54,-0.48,-0.44,-0.16,0.06,0.16,-0.08
-0.08,-0.04,0.14,0.38,-0.2,-0.36,-0.04,0.06,0.24,0.08
-0.2,0.08,0.14,0.58,-0.08,-0.24,-0.2,0.16,0.48,0.22
-0.16,-0.04,0.14,0.46,-0.02,-0.34,-0.08,-0.1,0.62,0.06
-0.06,-0.02,-0.02,0.34,-0.1,-0.36,-0.02,-0.22,0.24,0.02
-0.24,0.0,-0.02,0.14,-0.26,-0.12,0.04,-0.4,0.12,-0.18
-0.16,-0.1,-0.16,-0.02,-0.2,-0.3,0.26,-0.62,0.16,0.0
0.08,-0.22,0.06,-0.2,0.18,-0.18,0.16,-0.36,-0.1,-0.14
0.22,-0.02,0.1,0.18,0.3,-0.2,-0.1,-0.3,-0.24,0.18
0.14,-0.12,-0.18,0.1,0.48,0.02,-0.22,-0.28,-0.18,0.24
0.14,-0.04,-0.12,-0.24,0.48,-0.14,-0.12,0.02,-0.12,0.18
0.06,-0.06,-0.18,-0.36,0.32,0.02,-0.18,0.12,-0.12,-0.04
0.02,-0.1,-0.18,-0.38,0.3,0.04,-0.12,-0.08,-0.12,-0.28
-0.14,0.16,-0.04,-0.38,0.34,0.08,0.1,-0.08,-0.14,-0.18
-0.24,0.04,-0.24,-0.24,0.46,-0.04,0.26,0.08,-0.08,0.0
-0.36,0.02,0.02,-0.2,0.52,0.0,0.24,0.08,-0.04,-0.04
-0.1,0.04,0.04,0.04,0.7,-0.1,0.08,0.16,0.28,-0.2
-0.06,-0.1,0.26,0.08,0.5,0.04,0.02,0.2,0.18,-0.14
0.0,-0.12,0.44,-0.18,0.28,0.0,-0.06,0.2,-0.06,-0.12
0.0,-0.24,0.26,0.04,0.32,-0.1,-0.02,0.0,-0.04,-0.1
-0.08,-0.3,0.14,-0.1,0.34,-0.22,-0.18,0.12,-0.5,-0.2
0.0,-0.1,0.48,0.08,0.34,-0.22,-0.54,-0.04,-0.44,-0.18
0.12,-0.28,0.52,0.0,0.32,-0.36,-0.66,-0.02,-0.46,0.04
0.04,-0.42,0.44,0.2,0.24,-0.26,-0.72,-0.2,-0.36,0.16
0.2,-0.6,0.2,0.1,0.14,-0.3,-0.54,0.12,-0.44,-0.06
0.24,-0.62,-0.04,0.08,0.28,-0.3,-0.34,0.06,-0.46,0.12
0.32,-0.24,-0.06,0.18,0.42,-0.3,-0.06,0.22,-0.48,0.02
0.42,0.08,-0.04,0.04,0.46,-0.24,-0.18,0.16,-0.34,0.2
0.18,0.24,0.1,0.04,0.3,-0.36,-0.26,0.1,-0.08,0.4
-0.2,0.32,0.32,0.16,0.04,-0.02,-0.22,0.04,-0.06,0.26
0.0,0.2,0.1,0.1,0.22,0.08,-0.12,0.12,-0.14,0.22
0.2,0.28,0.22,-0.06,0.14,-0.04,0.0,0.22,0.06,0.0
0.08,0.2,0.06,-0.02,0.06,0.12,-0.18,0.24,-0.02,0.16
0.0,0.36,0.02,0.02,0.3,0.08,-0.2,0.12,-0.04,-0.14
0.18,0.14,-0.06,-0.04,0.26,-0.04,-0.28,0.18,0.08,-0.1
-0.08,0.22,0.12,0.1,0.36,0.0,-0.2,0.32,0.14,-0.2
-0.24,0.24,0.12,-0.14,0.28,-0.18,-0.04,0.24,0.4,-0.28
-0.18,0.34,0.14,-0.18,0.2,-0.04,0.02,0.14,0.18,-0.1
-0.1,0.38,0.02,0.08,0.0,0.24,0.22,-0.04,0.2,-0.22
-0.06,0.24,-0.46,-0.08,0.36,0.28,0.32,-0.08,0.26,-0.22
0.02,0.26,-0.16,-0.2,0.12,0.36,-0.04,-0.06,-0.04,-0.06
-0.14,0.24,-0.12,0.02,-0.04,0.4,0.04,-0.1,-0.1,-0.14
0.0,0.24,-0.02,0.02,-0.06,0.4,-0.1,0.02,-0.16,-0.02
0.14,0.2,0.08,-0.3,0.04,0.26,-0.04,0.32,-0.28,-0.26
0.26,0.06,0.06,-0.24,0.0,0.28,-0.24,0.2,-0.2,-0.16
0.1,0.18,0.1,-0.32,0.26,0.34,-0.16,0.3,-0.2,-0.08
0.04,0.34,0.0,-0.16,0.24,0.24,-0.34,0.4,-0.18,-0.14
0.28,0.38,0.24,-0.26,0.26,0.3,-0.2,0.66,-0.14,0.26
0.38,0.26,0.12,-0.3,0.24,0.18,-0.34,0.68,-0.48,0.34
0.34,0.46,0.3,-0.28,0.06,0.36,-0.12,0.4,-0.34,0.5
0.34,0.54,0.38,-0.28,-0.08,0.7,0.08,0.26,-0.26,0.56
0.24,0.38,0.36,-0.1,0.06,0.5,0.16,0.28,-0.26,0.36
-0.04,0.32,0.34,0.04,0.1,0.32,0.04,0.28,-0.38,0.16
0.08,0.28,0.32,0.14,0.14,0.34,-0.02,0.32,-0.3,-0.24
0.34,0.32,0.32,0.16,0.0,0.24,-0.1,-0.1,-0.38,-0.22
0.3,0.5,0.06,0.2,0.0,-0.1,-0.22,-0.12,-0.42,-0.32
0.08,0.6,0.16,0.16,-0.08,0.08,-0.08,-0.26,-0.44,-0.36
0.04,0.64,0.02,0.02,0.1,-0.04,-0.18,-0.06,-0.28,-0.34
-0.1,0.46,0.06,-0.16,0.12,0.16,-0.26,-0.04,-0.16,-0.2
-0.04,0.32,0.14,-0.08,0.14,0.06,-0.16,-0.08,-0.16,-0.1
0.02,0.18,0.14,-0.26,0.06,0.02,-0.12,-0.1,-0.08,-0.12
0.12,0.08,0.12,-0.16,-0.04,0.08,-0.16,0.24,0.02,-0.06
0.12,-0.2,0.3,0.02,0.12,0.12,-0.3,0.26,0.02,-0.02
0.0,-0.18,0.12,-0.04,0.16,0.16,-0.42,0.22,0.1,0.04
0.14,-0.16,-0.02,0.02,0.46,0.32,-0.36,0.42,0.18,-0.18
-0.04,-0.28,0.14,-0.28,0.26,-0.1,-0.28,0.38,0.04,-0.12
-0.12,-0.38,-0.1,-0.22,0.04,-0.2,-0.26,0.1,-0.04,-0.06
-0.02,-0.38,0.02,-0.4,0.22,-0.08,-0.1,0.06,0.14,0.0
-0.2,-0.16,0.0,-0.26,0.24,0.04,-0.22,0.06,0.22,-0.16
-0.14,0.02,0.0,-0.3,0.08,-0.04,-0.12,-0.08,0.18,0.18
0.0,-0.12,-0.12,-0.3,0.16,-0.08,0.04,0.08,0.02,0.24
-0.08,0.08,0.06,-0.48,-0.1,0.22,0.0,-0.22,-0.12,0.06
-0.16,-0.08,0.12,-0.12,0.02,0.04,-0.1,-0.18,-0.1,0.18
-0.34,0.18,0.22,-0.04,0.1,0.26,-0.12,-0.22,-0.1,0.0
-0.34,0.28,0.22,0.08,-0.04,0.52,-0.14,-0.08,-0.2,0.04
-0.26,0.18,0.14,-0.02,-0.02,0.28,-0.04,0.1,-0.06,0.08
-0.06,0.2,0.24,-0.12,-0.06,0.1,0.12,0.16,0.1,0.06
-0.18,0.22,-0.06,-0.24,-0.02,0.0,0.2,0.1,0.16,-0.14
0.0,0.3,0.18,-0.04,0.14,-0.02,0.42,0.12,0.26,-0.26
-0.18,0.12,0.04,-0.12,0.34,-0.02,0.48,0.02,0.16,-0.12
-0.22,-0.06,-0.06,-0.16,0.26,0.2,0.38,0.12,-0.08,-0.14
-0.34,-0.14,-0.38,-0.22,0.5,0.3,0.44,0.14,-0.1,-0.02
-0.1,-0.08,-0.22,-0.18,0.58,0.18,0.3,-0.08,-0.06,0.06
0.04,-0.12,-0.08,-0.16,0.46,0.2,0.26,-0.04,-0.08,0.06
0.2,-0.22,-0.04,-0.1,0.4,0.2,0.32,-0.02,-0.2,0.1
-0.04,-0.28,0.06,-0.02,0.4,0.08,0.3,0.16,-0.18,-0.08
-0.02,-0.34,0.16,-0.02,0.24,0.0,0.22,0.08,-0.08,-0.1
-0.14,-0.42,0.04,0.02,0.18,-0.14,-0.08,0.2,-0.22,0.04
-0.34,-0.5,0.1,0.06,0.06,0.08,-0.1,0.28,-0.04,0.14
-0.3,-0.46,-0.18,0.08,0.26,-0.04,-0.18,0.44,-0.02,0.24
-0.14,-0.52,0.0,-0.1,0.28,-0.16,-0.12,0.4,0.0,0.18
-0.22,-0.54,-0.02,-0.22,0.12,-0.06,-0.04,0.38,0.08,0.3
-0.24,-0.4,-0.12,-0.24,0.34,-0.1,0.06,0.54,-0.14,0.34
-0.48,-0.32,-0.18,-0.24,0.0,-0.1,0.02,0.42,0.06,0.32
-0.46,-0.26,-0.02,-0.3,0.16,-0.08,-0.04,0.38,0.14,0.46
-0.54,-0.12,-0.12,-0.26,-0.04,-0.02,0.26,0.44,0.32,0.24
-0.5,-0.12,-0.12,-0.14,0.1,0.18,0.3,0.18,0.2,0.16
-0.52,0.04,0.0,-0.02,0.3,0.02,0.26,0.32,0.2,0.06
-0.54,0.1,0.02,-0.12,0.06,0.16,0.28,0.24,0.2,0.2
-0.64,0.02,-0.26,-0.24,-0.04,0.32,0.36,0.18,0.34,0.22
-0.4,-0.02,-0.42,-0.12,-0.06,0.28,0.34,0.24,0.28,0.06
-0.52,-0.12,-0.38,-0.26,-0.02,0.12,0.36,-0.12,0.3,-0.08
-0.42,-0.16,-0.42,-0.26,-0.02,0.14,0.5,-0.26,0.32,0.04
-0.28,-0.32,-0.08,-0.12,0.06,0.22,0.5,-0.26,0.2,-0.08
-0.28,-0.24,-0.06,-0.3,-0.06,0.3,0.36,-0.06,-0.04,-0.08
-0.28,-0.24,-0.02,-0.34,-0.06,0.2,0.24,-0.24,-0.2,-0.22
-0.3,-0.12,0.1,-0.28,0.02,0.24,0.26,-0.32,-0.28,-0.22
-0.04,-0.32,0.06,-0.14,-0.1,0.32,0.12,-0.18,-0.12,-0.24
0.02,0.0,0.02,-0.32,-0.28,0.38,0.16,0.02,-0.28,-0.1
-0.04,-0.06,-0.16,-0.36,-0.46,0.2,0.2,-0.12,-0.44,-0.12
-0.02,0.08,-0.1,-0.2,-0.46,0.18,0.28,0.06,-0.42,-0.14
-0.08,-0.24,-0.12,-0.26,-0.44,0.22,0.38,0.28,-0.38,-0.26
0.06,-0.32,-0.22,-0.32,-0.34,0.2,0.38,0.16,-0.36,-0.08
0.02,-0.34,-0.14,-0.1,0.06,0.32,0.34,0.0,-0.36,0.06
-0.02,-0.28,0.0,-0.12,0.08,0.42,0.18,-0.18,-0.22,0.0
-0.2,-0.08,0.0,0.04,-0.22,0.36,-0.18,-0.3,-0.2,-0.16
-0.24,-0.04,0.08,0.04,-0.08,0.18,-0.24,-0.26,-0.08,-0.28
-0.14,0.06,0.16,0.04,0.04,0.0,-0.44,-0.26,-0.08,-0.24
-0.14,0.12,0.08,-0.36,0.14,0.0,-0.32,-0.32,-0.08,-0.26
0.06,0.1,0.1,-0.32,0.36,0.06,-0.32,-0.54,-0.04,-0.26
0.12,0.04,0.18,-0.38,0.42,-0.02,-0.12,-0.38,0.0,0.04
0.02,0.1,0.3,-0.44,0.46,-0.12,-0.14,-0.18,-0.1,0.12
0.04,0.18,0.2,-0.46,0.34,0.0,-0.24,0.2,-0.04,0.32
0.04,0.2,0.2,-0.28,0.36,0.08,-0.04,0.0,-0.12,0.06
0.02,0.12,0.1,-0.14,0.32,0.12,-0.02,0.1,-0.08,0.12
0.12,0.18,0.02,-0.1,0.32,0.24,0.16,-0.06,-0.2,0.06
0.1,0.24,0.0,0.12,0.06,0.18,0.26,0.02,-0.14,0.14
0.14,0.14,0.06,0.2,0.06,0.3,-0.02,0.1,-0.18,0.18
0.06,-0.06,0.02,-0.1,-0.12,0.16,-0.06,0.24,-0.22,0.08
0.2,-0.08,0.24,-0.02,-0.2,0.1,-0.12,0.18,-0.08,0.04
0.14,0.0,0.24,-0.16,-0.06,-0.08,-0.04,0.06,0.08,-0.02
0.2,-0.1,0.18,-0.04,-0.04,-0.24,-0.24,0.1,0.0,0.0
0.08,-0.18,0.22,-0.08,0.22,-0.22,-0.04,0.08,0.12,0.24
0.08,-0.2,-0.12,0.06,0.1,-0.22,0.12,0.02,-0.04,0.34
0.1,-0.02,-0.16,0.1,-0.12,0.02,0.24,-0.06,0.1,0.22
0.02,0.08,-0.26,0.02,-0.16,0.16,0.18,-0.1,0.08,0.0
0.04,-0.28,-0.1,0.22,-0.12,0.18,0.04,0.04,-0.02,0.26
-0.06,-0.24,-0.2,0.1,-0.06,0.02,-0.24,-0.06,0.02,0.46
0.04,-0.2,-0.18,0.12,-0.16,0.0,-0.34,0.16,-0.04,0.44
0.02,-0.3,-0.26,0.12,-0.02,0.06,0.0,0.14,0.04,0.34
-0.22,-0.14,-0.14,0.08,0.02,-0.02,0.0,0.14,0.06,-0.02
-0.34,-0.3,-0.28,0.18,0.12,-0.06,0.08,0.34,0.14,-0.28
-0.24,-0.38,-0.2,0.24,-0.08,0.0,0.16,0.3,0.22,-0.12
-0.32,-0.4,-0.46,0.3,-0.1,0.12,-0.04,0.14,0.16,-0.06
-0.34,-0.54,-0.5,0.1,0.0,0.18,-0.12,0.36,0.0,0.02
-0.32,-0.38,-0.54,0.18,0.18,-0.22,0.14,0.32,-0.04,0.26
-0.02,-0.26,-0.58,0.22,0.14,-0.24,-0.04,0.12,-0.18,0.36
0.3,-0.28,-0.42,0.04,0.18,0.0,-0.26,0.36,-0.12,0.36
0.32,-0.1,-0.32,0.12,0.14,0.1,-0.32,0.18,-0.32,0.18
